Listing Price (USD),"Length 
(ft)",Year,Draft(m),Displacement(t),Beam(m),Fuel capacity(L),Water tank(L),SA(m2)
0.078734622,39,2014,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.124969069,44.6,2008,0.14893617,0.461772537,0.740437158,0.359454855,0.443605237,0.336363636
0.111843234,44.6,2008,0.14893617,0.461772537,0.740437158,0.359454855,0.443605237,0.336363636
0.111743761,44.6,2008,0.14893617,0.461772537,0.740437158,0.359454855,0.443605237,0.336363636
0.117750439,44.6,2010,0.14893617,0.461772537,0.740437158,0.359454855,0.443605237,0.336363636
0.137893849,45.8,2015,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.137768014,45.8,2015,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.124542707,45.8,2014,0.14893617,0.589197413,0.767759563,0.580352073,0.342396777,0.470588235
0.256953251,52,2015,0.255319149,0.684290605,1,0.580352073,0.473313192,0.77540107
0.078989104,44,2010,0.106382979,0.399011031,0.618852459,0.330494037,0.29204431,0.422459893
0.073843937,44,2011,0.106382979,0.399011031,0.618852459,0.330494037,0.29204431,0.422459893
0.073773989,44,2011,0.106382979,0.399011031,0.618852459,0.330494037,0.29204431,0.422459893
0.086572935,39.5,2014,0.170212766,0.322936478,0.632513661,0.233957978,0.206445116,0.395454545
0.003402812,50,2010,0.574468085,0.494104222,0.299180328,0.27370812,0.492950655,0.419304813
0.050385589,54,2009,0.578723404,0.544389502,0.357923497,0.258375923,0.477844914,0.569358289
0.048154657,54,2009,0.578723404,0.544389502,0.357923497,0.258375923,0.477844914,0.569358289
0.061490334,55,2009,0.438297872,0.646253328,0.351092896,0.400340716,0.458710977,0.512192513
0.064878032,45,2011,0.574468085,0.410422214,0.275956284,0.131743328,0.256797583,0.483957219
0.04609174,44,2013,0.553191489,0.463674401,0.286885246,0.120386144,0.216515609,0.502673797
0.090961336,51,2007,0.446808511,0.481932294,0.357923497,0.217490062,0.483383686,0.439197861
0.165823902,47,2006,0.14893617,0.475085584,0.726775956,0.444065872,0.392749245,0.655080214
0.094903339,39,2012,0.106382979,0.338151388,0.607923497,0.160136286,0.256797583,0.379679144
0.103339192,43,2008,0.106382979,0.418029669,0.678961749,0.387279955,0.342396777,0.604278075
0.117750439,41,2008,0.136170213,0.276531,0.711748634,0.159568427,0.165156093,0.311016043
0.191333216,45,2017,0.212765957,0.410422214,0.718579235,0.330494037,0.29204431,0.518716578
0.191265729,45,2017,0.212765957,0.410422214,0.718579235,0.330494037,0.29204431,0.518716578
0.191096309,45,2017,0.212765957,0.410422214,0.718579235,0.330494037,0.29204431,0.518716578
0.19089174,45,2017,0.212765957,0.410422214,0.718579235,0.330494037,0.29204431,0.518716578
0.105483304,43,2006,0.170212766,0.315329022,0.659836066,0.215218626,0.32326284,0.443636364
0.105344464,43,2006,0.170212766,0.315329022,0.659836066,0.215218626,0.32326284,0.443636364
0.03757188,43,2010,0.374468085,0.337809053,0.265027322,0.103350369,0.171198389,0.380802139
0.030931459,43,2010,0.374468085,0.337809053,0.265027322,0.103350369,0.171198389,0.380802139
0.080843585,46,2007,0.438297872,0.646253328,0.351092896,0.400340716,0.458710977,0.512192513
0.080843585,49,2011,0.319148936,0.473297832,0.303278689,0.12322544,0.273917422,0.496791444
0.040421793,39,2006,0.6,0.262076835,0.202185792,0.063032368,0.150050352,0.309518717
0.074538137,47,2006,0.157446809,0.38645873,0.698087432,0.329358319,0.39224572,0.571818182
0.112270299,46,2017,0.531914894,0.408900723,0.303278689,0.131743328,0.256797583,0.442139037
0.151142355,43,2011,0.531914894,0.482693039,0.25,0.204429302,0.365558912,0.40855615
0.027943761,39,2005,0.6,0.262076835,0.202185792,0.063032368,0.150050352,0.309518717
0.025975395,40,2005,0.425531915,0.307341194,0.228142077,0.067007382,0.146022155,0.250374332
0.02456942,40,2005,0.425531915,0.307341194,0.228142077,0.067007382,0.146022155,0.250374332
0.02970123,40,2006,0.425531915,0.307341194,0.228142077,0.067007382,0.146022155,0.250374332
0.024925132,39,2007,0.45106383,0.298630658,0.219945355,0.063032368,0.16918429,0.320962567
0.024743761,39,2007,0.45106383,0.298630658,0.219945355,0.063032368,0.16918429,0.320962567
0.103304042,44,2017,0.553191489,0.440852035,0.286885246,0.114707553,0.216515609,0.459839572
0.133191213,48,2019,0.544680851,0.429060479,0.299180328,0.124929018,0.310171198,0.491871658
0.054633743,53,2005,0.774468085,0.722327881,0.362021858,0.217490062,0.386203424,0.622032086
0.047375044,53,2006,0.774468085,0.722327881,0.362021858,0.217490062,0.386203424,0.622032086
0.047372583,53,2006,0.774468085,0.722327881,0.362021858,0.217490062,0.386203424,0.622032086
0.159211951,41,2018,0.072340426,0.338151388,0.606557377,0.216922203,0.392749245,0.472727273
0.158926538,41,2018,0.072340426,0.338151388,0.606557377,0.216922203,0.392749245,0.472727273
0.163480844,41,2019,0.072340426,0.338151388,0.606557377,0.216922203,0.392749245,0.472727273
0.163188401,41,2019,0.072340426,0.338151388,0.606557377,0.216922203,0.392749245,0.472727273
0.176508612,43,2018,0,0.429440852,0.661202186,0.443498012,0.39224572,0.410855615
0.176313884,43,2018,0,0.429440852,0.661202186,0.443498012,0.39224572,0.410855615
0.195741301,44.6,2017,0.114893617,0.440852035,0.702185792,0.444065872,0.392749245,0.71657754
0.195527241,44.6,2017,0.114893617,0.440852035,0.702185792,0.444065872,0.392749245,0.71657754
0.269294552,55.5,2019,0.225531915,0.790794979,0.882513661,0.67120954,0.594159114,1
0.06942355,46,2006,0.14893617,0.406618486,0.699453552,0.216922203,0.392749245,0.636363636
0.171898067,43.6,2013,0.085106383,0.399011031,0.699453552,0.387279955,0.342396777,0.529411765
0.163686819,43.6,2015,0.085106383,0.410422214,0.699453552,0.256104486,0.367573011,0.283208556
0.163365554,43.6,2015,0.085106383,0.410422214,0.699453552,0.256104486,0.367573011,0.283208556
0.05043304,39,2006,0.063829787,0.281095474,0.606557377,0.143100511,0.256797583,0.28342246
0.10599754,39,2011,0.106382979,0.338151388,0.607923497,0.160136286,0.256797583,0.379679144
0.078215114,39,2014,0.106382979,0.338151388,0.607923497,0.160136286,0.256797583,0.379679144
0.069574341,46,2006,0.14893617,0.406618486,0.699453552,0.216922203,0.392749245,0.636363636
0.304151845,49,2018,0.127659574,0.588056295,0.780054645,0.522998296,0.342396777,0.550481283
0.304151845,49,2018,0.127659574,0.588056295,0.780054645,0.522998296,0.342396777,0.550481283
0.355346924,49,2015,0.127659574,0.588056295,0.780054645,0.522998296,0.342396777,0.550481283
0.131368717,47,2008,0.063829787,0.494104222,0.740437158,0.387279955,0.342396777,0.647058824
0.251320562,45.7,2019,0.140425532,0.524534043,0.741803279,0.522998296,0.342396777,0.31
0.093167311,38.4,2012,0.136170213,0.443514644,0.616120219,0.217490062,0.291037261,0.314973262
0.088706151,38.4,2013,0.136170213,0.443514644,0.616120219,0.217490062,0.291037261,0.314973262
0.088706151,38.4,2017,0.136170213,0.443514644,0.616120219,0.217490062,0.291037261,0.314973262
0.16549877,42.5,2016,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.16549877,42.5,2016,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.150566608,42.5,2016,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.193229174,42.5,2019,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.155139192,42.5,2019,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.15483304,42.5,2019,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.291604921,48,2018,0.191489362,0.758843667,0.795081967,0.580352073,0.231621349,0.679144385
0.291353251,48,2018,0.191489362,0.758843667,0.795081967,0.580352073,0.231621349,0.679144385
0.067292443,38,2008,0.085106383,0.275770255,0.580601093,0.103350369,0.140986908,0.320962567
0.06942355,38,2015,0.085106383,0.275770255,0.580601093,0.103350369,0.140986908,0.320962567
0.120702988,39,2013,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.120702988,39,2013,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.09092232,39,2015,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.09092232,39,2015,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.090839016,39,2015,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.090839016,39,2015,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.095105448,39,2016,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.112252724,39,2018,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.112043937,39,2018,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.110262917,41,2006,0.136170213,0.276531,0.711748634,0.159568427,0.165156093,0.311016043
0.099461511,42,2010,0.131914894,0.478889312,0.713114754,0.330494037,0.443101712,0.379679144
0.099371529,42,2010,0.131914894,0.478889312,0.713114754,0.330494037,0.443101712,0.379679144
0.088893497,42,2011,0.131914894,0.478889312,0.713114754,0.330494037,0.443101712,0.379679144
0.114175044,41,2012,0.131914894,0.478889312,0.713114754,0.330494037,0.443101712,0.379679144
0.09308471,44.6,2006,0.14893617,0.461772537,0.740437158,0.359454855,0.443605237,0.336363636
0.092972232,44.6,2006,0.14893617,0.461772537,0.740437158,0.359454855,0.443605237,0.336363636
0.090949385,44.6,2006,0.14893617,0.461772537,0.740437158,0.359454855,0.443605237,0.336363636
0.090839016,44.6,2006,0.14893617,0.461772537,0.740437158,0.359454855,0.443605237,0.336363636
0.09103058,42,2008,0.14893617,0.461772537,0.740437158,0.359454855,0.443605237,0.336363636
0.088893497,42,2008,0.14893617,0.461772537,0.740437158,0.359454855,0.443605237,0.336363636
0.120702988,44.6,2008,0.14893617,0.461772537,0.740437158,0.359454855,0.443605237,0.336363636
0.120702988,44.6,2008,0.14893617,0.461772537,0.740437158,0.359454855,0.443605237,0.336363636
0.120947979,45.8,2011,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.155139192,45.8,2012,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.150865026,45.8,2012,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.150566608,45.8,2012,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.142157469,45.8,2012,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.142034095,45.8,2012,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.141878383,45.8,2012,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.116673814,45.8,2012,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.116673814,45.8,2012,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.116539895,45.8,2012,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.14646819,45.8,2013,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.133501582,44.6,2014,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.133354306,45.8,2014,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.155150791,45.8,2015,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.155139192,45.8,2015,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.163686819,45.8,2016,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.158926538,51,2007,0.191489362,0.669075694,0.853825137,0.535491198,0.473816717,0.501764706
0.218826714,51,2008,0.191489362,0.669075694,0.853825137,0.535491198,0.473816717,0.501764706
0.129348682,51,2008,0.191489362,0.669075694,0.853825137,0.535491198,0.473816717,0.501764706
0.129235501,51,2008,0.191489362,0.669075694,0.853825137,0.535491198,0.473816717,0.501764706
0.128921617,51,2008,0.191489362,0.669075694,0.853825137,0.535491198,0.473816717,0.501764706
0.128808787,51,2008,0.191489362,0.669075694,0.853825137,0.535491198,0.473816717,0.501764706
0.067460808,38,2008,0.085106383,0.269684291,0.580601093,0.216922203,0.140986908,0.323529412
0.095191916,39,2016,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.176164148,45.8,2016,0.191489362,0.610498288,0.763661202,0.580352073,0.342396777,0.649197861
0.167631634,45.8,2016,0.191489362,0.610498288,0.763661202,0.580352073,0.342396777,0.649197861
0.150865026,45.8,2016,0.191489362,0.610498288,0.763661202,0.580352073,0.342396777,0.649197861
0.163365554,45.8,2017,0.191489362,0.610498288,0.763661202,0.580352073,0.342396777,0.649197861
0.172234798,45.8,2018,0.191489362,0.610498288,0.763661202,0.580352073,0.342396777,0.649197861
0.167774692,45.8,2018,0.191489362,0.610498288,0.763661202,0.580352073,0.342396777,0.649197861
0.167450615,45.8,2018,0.191489362,0.610498288,0.763661202,0.580352073,0.342396777,0.649197861
0.334643234,52,2014,0.255319149,0.990110308,0.882513661,0.553094832,0.472306143,0.743208556
0.146140246,39,2016,0.127659574,0.35488779,0.606557377,0.194207836,0.382678751,0.421925134
0.056839367,42.5,2006,0.14893617,0.327881324,0.635245902,0.194207836,0.382678751,0.524117647
0.103519859,46,2009,0.170212766,0.417268924,0.722677596,0.394094265,0.382678751,0.7
0.056844288,39.5,2006,0.10212766,0.281095474,0.573770492,0.144804089,0.29305136,0.374117647
0.400888928,53.5,2014,0.25106383,0.566375048,0.857923497,0.444065872,0.392749245,0.67315508
0.18058348,56,2008,0.829787234,0.494104222,0.31420765,0.165814878,0.266364552,0.652299465
0.018339543,38,2008,0.434042553,0.273488018,0.221311475,0.074957411,0.095669688,0.278074866
0.008519508,38,2008,0.434042553,0.273488018,0.221311475,0.074957411,0.095669688,0.278074866
0.021755009,40,2008,0.459574468,0.32974515,0.226775956,0.109028961,0.095669688,0.347272727
0.026446046,47,2009,0.489361702,0.478889312,0.282786885,0.107893242,0.171198389,0.486363636
0.016205975,47,2009,0.489361702,0.478889312,0.282786885,0.107893242,0.171198389,0.486363636
0.052069244,49,2008,0.382978723,0.478889312,0.326502732,0.159568427,0.271903323,0.532566845
0.031150088,49,2008,0.382978723,0.478889312,0.326502732,0.159568427,0.271903323,0.532566845
0.050361336,49,2009,0.382978723,0.478889312,0.301912568,0.170357751,0.367573011,0.590213904
0.039687522,49,2009,0.382978723,0.478889312,0.301912568,0.170357751,0.367573011,0.590213904
0.035417926,49,2010,0.382978723,0.478889312,0.301912568,0.170357751,0.367573011,0.590213904
0.03499297,46,2008,0.489361702,0.478889312,0.282786885,0.107893242,0.171198389,0.486363636
0.022610545,46,2008,0.489361702,0.478889312,0.282786885,0.107893242,0.171198389,0.486363636
0.022609139,46,2008,0.489361702,0.478889312,0.282786885,0.107893242,0.171198389,0.486363636
0.035417926,51,2008,0.446808511,0.481932294,0.357923497,0.217490062,0.483383686,0.439197861
0.048226362,40,2009,0.638297872,0.286268543,0.219945355,0.067007382,0.089123867,0.330374332
0.058900527,46,2008,0.612765957,0.402814758,0.260928962,0.103918228,0.256797583,0.406898396
0.047799649,46,2009,0.612765957,0.402814758,0.260928962,0.103918228,0.256797583,0.406898396
0.093061511,49,2008,0.612765957,0.523773298,0.292349727,0.124929018,0.262336354,0.501764706
0.022609139,40,2008,0.404255319,0.313807531,0.222677596,0.103918228,0.171198389,0.247433155
0.022609139,40,2009,0.404255319,0.313807531,0.222677596,0.103918228,0.171198389,0.247433155
0.026878735,43,2008,0.374468085,0.337809053,0.265027322,0.103350369,0.171198389,0.380802139
0.024743761,43,2008,0.374468085,0.337809053,0.265027322,0.103350369,0.171198389,0.380802139
0.03114833,43,2010,0.374468085,0.337809053,0.265027322,0.103350369,0.171198389,0.380802139
0.024743761,43,2010,0.374468085,0.337809053,0.265027322,0.103350369,0.171198389,0.380802139
0.020474165,47,2009,0.468085106,0.401483454,0.269125683,0.103918228,0.256797583,0.345294118
0.043956766,47,2010,0.468085106,0.401483454,0.269125683,0.103918228,0.256797583,0.345294118
0.055914587,49,2008,0.319148936,0.473297832,0.303278689,0.12322544,0.273917422,0.496791444
0.06530826,49,2010,0.319148936,0.473297832,0.303278689,0.12322544,0.273917422,0.496791444
0.038833392,41,2009,0.531914894,0.303917839,0.224043716,0.07552527,0.1918429,0.354705882
0.047799649,46,2009,0.617021277,0.410422214,0.262295082,0.093128904,0.291037261,0.428770053
0.050361336,46,2010,0.617021277,0.410422214,0.262295082,0.093128904,0.291037261,0.428770053
0.078117399,52,2008,0.70212766,0.494104222,0.330601093,0.187393526,0.291037261,0.52513369
0.05633884,47,2008,0.553191489,0.437048307,0.282786885,0.109028961,0.216515609,0.522994652
0.043972232,39,2010,0.438297872,0.288702929,0.214480874,0.052243044,0.105740181,0.379679144
0.033282953,42,2008,0.489361702,0.335108406,0.256830601,0.080068143,0.210976838,0.267807487
0.029007381,42,2009,0.489361702,0.335108406,0.256830601,0.080068143,0.210976838,0.267807487
0.046083304,42,2010,0.489361702,0.335108406,0.256830601,0.080068143,0.210976838,0.267807487
0.06530826,48,2008,0.553191489,0.466717383,0.330601093,0.131743328,0.287512588,0.491336898
0.086652724,50,2008,0.446808511,0.520730316,0.357923497,0.131743328,0.39224572,0.438181818
0.039687522,44,2008,0.553191489,0.429516927,0.284153005,0.105621806,0.210976838,0.41486631
0.058900527,45,2008,0.531914894,0.418029669,0.255464481,0.107893242,0.1918429,0.374117647
0.176313884,49,2010,0.829787234,0.494104222,0.31420765,0.165814878,0.266364552,0.652299465
0.116539895,53,2008,0.744680851,0.608216052,0.323770492,0.217490062,0.291037261,0.84459893
0.037566257,41,2009,0.617021277,0.298212248,0.214480874,0.093128904,0.180765358,0.454064171
0.052495958,47,2009,0.536170213,0.43784709,0.258196721,0.101646792,0.215005035,0.341818182
0.048226362,49,2009,0.787234043,0.437048307,0.303278689,0.114707553,0.171198389,0.590106952
0.017907909,40,2009,0.438297872,0.322936478,0.240437158,0.069278819,0.140483384,0.354224599
0.024743761,40,2010,0.438297872,0.322936478,0.240437158,0.069278819,0.140483384,0.354224599
0.037552548,43,2009,0.514893617,0.414225941,0.259562842,0.120954003,0.15407855,0.41684492
0.073420738,52,2007,0.787234043,0.710916698,0.359289617,0.202725724,0.336858006,0.622032086
0.09092232,52,2008,0.787234043,0.710916698,0.359289617,0.202725724,0.336858006,0.622032086
0.078117399,52,2008,0.787234043,0.710916698,0.359289617,0.202725724,0.336858006,0.622032086
0.086225659,52,2009,0.787234043,0.710916698,0.359289617,0.202725724,0.336858006,0.622032086
0.020483304,39,2007,0.446808511,0.278432864,0.218579235,0.063032368,0.16918429,0.24197861
0.019193322,39,2007,0.446808511,0.278432864,0.218579235,0.063032368,0.16918429,0.24197861
0.026024605,39,2008,0.446808511,0.278432864,0.218579235,0.063032368,0.16918429,0.24197861
0.019629174,39,2009,0.446808511,0.278432864,0.218579235,0.063032368,0.16918429,0.24197861
0.019620387,39,2009,0.446808511,0.278432864,0.218579235,0.063032368,0.16918429,0.24197861
0.029007381,42,2008,0.29787234,0.309623431,0.241803279,0.063032368,0.16918429,0.352941176
0.033276274,42,2007,0.50212766,0.319513123,0.25273224,0.063032368,0.16918429,0.287647059
0.02686819,42,2007,0.50212766,0.319513123,0.25273224,0.063032368,0.16918429,0.287647059
0.046961687,42,2008,0.50212766,0.319513123,0.25273224,0.063032368,0.16918429,0.287647059
0.032868541,42,2008,0.50212766,0.319513123,0.25273224,0.063032368,0.16918429,0.287647059
0.038826011,42,2009,0.50212766,0.319513123,0.25273224,0.063032368,0.16918429,0.287647059
0.031160281,42,2009,0.50212766,0.319513123,0.25273224,0.063032368,0.16918429,0.287647059
0.026018981,42,2009,0.50212766,0.319513123,0.25273224,0.063032368,0.16918429,0.287647059
0.037552548,42,2008,0.50212766,0.319513123,0.25273224,0.063032368,0.16918429,0.287647059
0.035410896,42,2008,0.50212766,0.319513123,0.25273224,0.063032368,0.16918429,0.287647059
0.03543304,45,2007,0.468085106,0.376188665,0.285519126,0.126064736,0.216515609,0.447058824
0.035417926,45,2007,0.468085106,0.376188665,0.285519126,0.126064736,0.216515609,0.447058824
0.026878735,45,2007,0.468085106,0.376188665,0.285519126,0.126064736,0.216515609,0.447058824
0.026462214,45,2007,0.468085106,0.376188665,0.285519126,0.126064736,0.216515609,0.447058824
0.02645167,45,2007,0.468085106,0.376188665,0.285519126,0.126064736,0.216515609,0.447058824
0.022618629,45,2007,0.468085106,0.376188665,0.285519126,0.126064736,0.216515609,0.447058824
0.026891388,45,2008,0.468085106,0.376188665,0.285519126,0.126064736,0.216515609,0.447058824
0.026878735,45,2008,0.468085106,0.376188665,0.285519126,0.126064736,0.216515609,0.447058824
0.048226362,45,2009,0.468085106,0.376188665,0.285519126,0.126064736,0.309667674,0.44171123
0.031160281,45,2007,0.574468085,0.376188665,0.285519126,0.126064736,0.216515609,0.46631016
0.05633884,49,2007,0.510638298,0.482731076,0.370218579,0.124929018,0.342396777,0.394491979
0.045240422,49,2008,0.510638298,0.478889312,0.301912568,0.124929018,0.295065458,0.402941176
0.056768717,49,2009,0.510638298,0.478889312,0.301912568,0.124929018,0.295065458,0.402941176
0.03499297,49,2009,0.510638298,0.478889312,0.301912568,0.124929018,0.295065458,0.402941176
0.022610545,49,2009,0.510638298,0.478889312,0.301912568,0.124929018,0.295065458,0.402941176
0.04609174,49,2008,0.595744681,0.478889312,0.301912568,0.124929018,0.295065458,0.561390374
0.077686819,49,2009,0.510638298,0.509319133,0.301912568,0.126064736,0.301107754,0.44973262
0.063170123,55,2009,0.438297872,0.646253328,0.351092896,0.400340716,0.458710977,0.512192513
0.133618278,40,2007,0.412765957,0.360213009,0.211748634,0.137989779,0.218529708,0.29657754
0.090495255,41,2007,0.553191489,0.315329022,0.207650273,0.100511073,0.161127895,0.386631016
0.031141652,39,2009,0.29787234,0.166983644,0.233606557,0.063032368,0.1918429,0.186791444
0.043956766,44,2008,0.493617021,0.379992393,0.262295082,0.142532652,0.1918429,0.402941176
0.056765554,42,2007,0.553191489,0.208824648,0.193989071,0.069278819,0.125377644,0.368663102
0.05633884,42,2007,0.553191489,0.208824648,0.193989071,0.069278819,0.125377644,0.368663102
0.12080949,53,2007,0.680851064,0.299353366,0.229508197,0.086314594,0.150050352,0.504759358
0.120790861,48,2009,0.70212766,0.486496767,0.289617486,0.159568427,0.241691843,0.596684492
0.132764148,52,2007,0.404255319,0.62723469,0.200819672,0.466780239,0.302114804,0.369518717
0.133624253,52,2007,0.404255319,0.62723469,0.200819672,0.466780239,0.302114804,0.369518717
0.133618278,52,2007,0.404255319,0.62723469,0.200819672,0.466780239,0.302114804,0.369518717
0.050361336,42,2007,0.595744681,0.478889312,0.301912568,0.124929018,0.295065458,0.561390374
0.048226362,40,2007,0.510638298,0.404716622,0.269125683,0.103350369,0.244209466,0.406417112
0.047799649,40,2007,0.510638298,0.404716622,0.269125683,0.103350369,0.244209466,0.406417112
0.043956415,40,2007,0.510638298,0.404716622,0.269125683,0.103350369,0.244209466,0.406417112
0.061035149,41,2008,0.510638298,0.404716622,0.269125683,0.103350369,0.244209466,0.406417112
0.082383128,40,2008,0.404255319,0.296386459,0.221311475,0.118682567,0.1918429,0.272780749
0.065293849,40,2008,0.404255319,0.296386459,0.221311475,0.118682567,0.1918429,0.272780749
0.026872759,40,2011,0.459574468,0.32974515,0.226775956,0.109028961,0.095669688,0.347272727
0.047799649,40,2014,0.468085106,0.329783188,0.229508197,0.107893242,0.094662638,0.347272727
0.040541301,40,2014,0.468085106,0.329783188,0.229508197,0.107893242,0.094662638,0.347272727
0.039679789,40,2014,0.468085106,0.329783188,0.229508197,0.107893242,0.094662638,0.347272727
0.112270299,54,2014,0.642553191,0.706960822,0.338797814,0.148779103,0.336858006,0.684117647
0.067439719,54,2014,0.642553191,0.706960822,0.338797814,0.148779103,0.336858006,0.684117647
0.069147627,45,2014,0.514893617,0.362761506,0.303278689,0.097103918,0.277945619,0.443636364
0.061035149,45,2014,0.514893617,0.362761506,0.303278689,0.097103918,0.277945619,0.443636364
0.052430931,45,2014,0.514893617,0.362761506,0.303278689,0.097103918,0.277945619,0.443636364
0.056768717,49,2012,0.319148936,0.473297832,0.303278689,0.12322544,0.273917422,0.496791444
0.056765554,49,2012,0.319148936,0.473297832,0.303278689,0.12322544,0.273917422,0.496791444
0.047799649,43,2012,0.45106383,0.382655002,0.271857923,0.239068711,0.329305136,0.362192513
0.125079086,49,2014,0.531914894,0.581399772,0.352459016,0.225440091,0.27693857,0.588235294
0.055911775,44,2011,0.493617021,0.405058958,0.254098361,0.131743328,0.331319235,0.334385027
0.061035149,44,2012,0.493617021,0.405058958,0.254098361,0.131743328,0.331319235,0.334385027
0.041822144,40,2011,0.489361702,0.302015976,0.219945355,0.114707553,0.171198389,0.406417112
0.034557118,40,2013,0.489361702,0.339672879,0.262295082,0.103918228,0.180765358,0.336363636
0.084944815,49,2014,0.574468085,0.579497908,0.344262295,0.27370812,0.351963746,0.447647059
0.067439719,40,2013,0.531914894,0.284899201,0.200819672,0.103350369,0.191339376,0.304812834
0.078113533,47,2011,0.70212766,0.452263218,0.290983607,0.148779103,0.191339376,0.486631016
0.159235852,55,2011,0.829787234,0.817421073,0.412568306,0.330494037,0.392749245,0.85026738
0.159242531,55,2011,0.957446809,0.874476987,0.412568306,0.245315162,0.392749245,0.978609626
0.047815817,44,2011,0.553191489,0.463674401,0.286885246,0.120386144,0.216515609,0.502673797
0.073843937,47,2010,0.595744681,0.463674401,0.297814208,0.131743328,0.180765358,0.49828877
0.069147627,47,2010,0.595744681,0.463674401,0.297814208,0.131743328,0.180765358,0.49828877
0.065325483,47,2011,0.595744681,0.463674401,0.297814208,0.131743328,0.180765358,0.49828877
0.110118453,50,2013,0.765957447,0.665271967,0.378415301,0.23963657,0.342396777,0.663101604
0.144270299,56,2013,0.808510638,0.939140358,0.398907104,0.285065304,0.397784491,0.812834225
0.103714938,53,2010,0.565957447,0.567706352,0.340163934,0.124929018,0.468277946,0.614545455
0.033295606,39,2010,0.404255319,0.300114112,0.218579235,0.103350369,0.168680765,0.251336898
0.034563796,40,2011,0.489361702,0.282997337,0.233606557,0.103918228,0.155589124,0.293101604
0.017912478,40,2013,0.489361702,0.282997337,0.233606557,0.103918228,0.155589124,0.293101604
0.041822144,42,2010,0.50212766,0.338151388,0.25273224,0.109028961,0.168680765,0.310160428
0.035430931,42,2011,0.50212766,0.338151388,0.25273224,0.063600227,0.168680765,0.320855615
0.035410896,42,2011,0.50212766,0.338151388,0.25273224,0.063600227,0.168680765,0.320855615
0.035417926,43,2012,0.531914894,0.375427919,0.267759563,0.103918228,0.155589124,0.364652406
0.056755712,43,2013,0.531914894,0.375427919,0.267759563,0.103918228,0.155589124,0.364652406
0.065304745,46,2013,0.54893617,0.410764549,0.301912568,0.124929018,0.298590131,0.405882353
0.063170123,46,2014,0.54893617,0.410764549,0.301912568,0.124929018,0.298590131,0.405882353
0.067439719,49,2010,0.510638298,0.509319133,0.301912568,0.126064736,0.301107754,0.44973262
0.073847452,49,2011,0.510638298,0.509319133,0.301912568,0.126064736,0.301107754,0.44973262
0.069574341,50,2012,0.565957447,0.528337771,0.329234973,0.126064736,0.301107754,0.518181818
0.064023902,47,2012,0.723404255,0.539748954,0.318306011,0.245315162,0.443101712,0.571122995
0.09092232,48,2011,0.659574468,0.372384937,0.232240437,0.131743328,0.216515609,0.35828877
0.099461511,40,2013,0.659574468,0.360973754,0.18715847,0.120386144,0.105740181,0.342245989
0.148561687,44,2012,0.659574468,0.372384937,0.232240437,0.131743328,0.216515609,0.35828877
